Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","068","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2018","2018","1000 USD","2098798","E","Estimated value"
"QV","Value of Agricultural Production","068","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2019","2019","1000 USD","2086147","E","Estimated value"
"QV","Value of Agricultural Production","068","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2020","2020","1000 USD","2203119","E","Estimated value"
"QV","Value of Agricultural Production","068","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2021","2021","1000 USD","2194974","E","Estimated value"
"QV","Value of Agricultural Production","068","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2022","2022","1000 USD","2108111","E","Estimated value"
"QV","Value of Agricultural Production","068","Bolivia (Plurinational State of)","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2023","2023","1000 USD","2249581","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2008","2008","1000 USD","77828","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2009","2009","1000 USD","93461","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2010","2010","1000 USD","113023","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2011","2011","1000 USD","740671","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2012","2012","1000 USD","615179","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2013","2013","1000 USD","565404","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2014","2014","1000 USD","445237","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2015","2015","1000 USD","398030","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2018","2018","1000 USD","593132","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2019","2019","1000 USD","640193","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2020","2020","1000 USD","626322","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2021","2021","1000 USD","736468","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2022","2022","1000 USD","742021","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2008","2008","1000 USD","327840","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2009","2009","1000 USD","354545","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2010","2010","1000 USD","381972","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2011","2011","1000 USD","403287","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2012","2012","1000 USD","410892","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2013","2013","1000 USD","415720","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2014","2014","1000 USD","444291","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2015","2015","1000 USD","451603","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2016","2016","1000 USD","347054","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2017","2017","1000 USD","382654","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2018","2018","1000 USD","388348","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2019","2019","1000 USD","421018","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2020","2020","1000 USD","437714","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2021","2021","1000 USD","490268","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2022","2022","1000 USD","488483","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01640","Cocoa beans","2023","2023","1000 USD","480563","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2008","2008","1000 USD","4371021","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2009","2009","1000 USD","4644510","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2010","2010","1000 USD","7187406","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2011","2011","1000 USD","10855194","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2012","2012","1000 USD","9209750","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2013","2013","1000 USD","6897724","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2014","2014","1000 USD","7784939","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2015","2015","1000 USD","5620239","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2016","2016","1000 USD","6757009","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2018","2018","1000 USD","6191563","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2019","2019","1000 USD","4495094","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2020","2020","1000 USD","5292584","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2021","2021","1000 USD","6456677","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2022","2022","1000 USD","10054648","A","Official figure"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2008","2008","1000 USD","6650403","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2009","2009","1000 USD","5801852","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2010","2010","1000 USD","6912759","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2011","2011","1000 USD","6421218","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2012","2012","1000 USD","7222507","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2013","2013","1000 USD","7048940","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2014","2014","1000 USD","6667387","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2015","2015","1000 USD","6295112","E","Estimated value"
"QV","Value of Agricultural Production","076","Brazil","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2016","2016","1000 USD","7191434","E","Estimated value"
