producer_country,commodity,year,exporter_group,adjusted_deforestation_exposure,years_appeared,years_available
Brazil,Soya beans,2018,GLENCORE,5231.158215606347,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,JUPARANA COMERCIAL AGRICOLA,208.08866371010018,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,LOUIS DREYFUS,2277.7517996149736,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,MARUBENI,0.34898812169437066,"2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2018,MITSUBISHI,165.5242267037605,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2018,MITSUI & CO.,304.6718343851579,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2018,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,21.88530897801384,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,O TELHAR,3.301101097238036,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2018,OLAM,124.01031447787952,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,PROCESSED DOMESTICALLY,5751.612955145059,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,SELECTA,19.108145943182556,"2015, 2016, 2017, 2018, 2019, 2021",2004-2022
Brazil,Soya beans,2018,"SHANGHAI PENGXIN GROUP CO., LTD.",14.679866045593563,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2018,SODRUGESTVO,32.8150897108677,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2018,UNKNOWN,32461.286174693996,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,ADECOAGRO,74.68006746364698,"2019, 2020, 2022",2004-2022
Brazil,Soya beans,2019,ADM,2189.542519700689,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,AFG BRASIL,425.5134836909757,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2019,AMAGGI,922.4207417645075,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,BREJEIRO,80.37623729780435,"2019, 2020",2004-2022
Brazil,Soya beans,2019,BUNGE,5665.253394322917,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,C. VALE,17.577977017976586,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,CARAMURU,32.68226346855767,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,CARGILL,2884.3273231417343,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,CAROL SODRU SA,91.53880404713448,"2019, 2020",2004-2022
Brazil,Soya beans,2019,CERVEJARIA PETROPOLIS,54.90524574046562,"2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2019,CGG,20.26477814682332,"2014, 2015, 2016, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2019,CHS,285.9428368646997,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.,18.448711719985717,"2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,COFCO,978.8445681271905,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,CUTRALE,140.80617954409868,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,ENGELHART,166.57646618159225,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,FERTIMIG FERTILIZANTES,4.054155011457815,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2019,FERTITEX AGRO - FERTILIZANTES E PRODUTOS AGROPECUARIOS LTDA,137.21581253740152,"2018, 2019",2004-2022
Brazil,Soya beans,2019,GAVILON,396.2745595002749,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,GLENCORE,1216.940224942667,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,HOLBUD LTD,51.238856019420986,2019,2004-2022
Brazil,Soya beans,2019,HORITA EMPREENDIMENTOS AGRICOLAS,26.72964281496043,"2019, 2020",2004-2022
Brazil,Soya beans,2019,JUPARANA COMERCIAL AGRICOLA,112.56612856443863,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,LOUIS DREYFUS,550.3995404117474,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,MARUBENI,281.364874408075,"2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2019,MITSUBISHI,43.29663812437515,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2019,MITSUI & CO.,242.53115079708607,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2019,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,102.05869152908285,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,O TELHAR,0.02741917134149123,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2019,OLAM,101.94557539749933,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,PROCESSED DOMESTICALLY,3877.0448408620523,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,PRODUZIR AGROPECUARIA- EM RECUPERACAO JUDICIAL,8.064399899579588,"2014, 2015, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2019,SEARA INDUSTRIA E COMERCIO DE PRODUTOS AGRO PECUARIOS LTDA - EM RECUPERACAO JUDICIAL,0.4408138595005697,"2019, 2020",2004-2022
Brazil,Soya beans,2019,SELECTA,0.4445156125953385,"2015, 2016, 2017, 2018, 2019, 2021",2004-2022
Brazil,Soya beans,2019,"SHANGHAI PENGXIN GROUP CO., LTD.",104.06655122456857,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,SINAGRO PRODUTOS AGROPECUARIOS,4.873187656956246,"2013, 2014, 2015, 2019, 2020",2004-2022
Brazil,Soya beans,2019,SODRUGESTVO,1111.4211889683356,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2019,SODRUGESTVO DO BRASIL REPRESENTACAO IMPORTACAO E EXPOR,90.70756297900658,2019,2004-2022
Brazil,Soya beans,2019,TERRA SANTA AGRO,29.136630513453575,"2014, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2019,TS BRASIL S.A.,94.6746483276367,2019,2004-2022
Brazil,Soya beans,2019,UNKNOWN,46314.136346325366,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,ADECOAGRO,15.000227292301892,"2019, 2020, 2022",2004-2022
Brazil,Soya beans,2020,ADM,1641.0866926845858,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,AFG BRASIL,671.6758804120433,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2020,AMAGGI,1173.5964017139486,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,AMAGGI EXPORTACAO ET IMPORTACAO LTDA,65.82388926773417,2020,2004-2022
Brazil,Soya beans,2020,BREJEIRO,0.8517073887718636,"2019, 2020",2004-2022
Brazil,Soya beans,2020,BUNGE,3679.2393361928066,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,C. VALE,206.61661048827798,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,CARAMURU,54.786992603421126,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,CARGILL,2556.145441682527,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,CAROL SODRU SA,258.10428745931216,"2019, 2020",2004-2022
Brazil,Soya beans,2020,CERVEJARIA PETROPOLIS,73.44390155634642,"2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2020,CGG,2.4789921153846666,"2014, 2015, 2016, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2020,CHS,435.10801484733133,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.,35.79499897209267,"2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,COFCO,678.0425101638955,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,CUTRALE,23.416788114536956,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,ENGELHART,106.32387326757022,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,FERTIMIG FERTILIZANTES,29.811461382257225,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2020,GAVILON,379.237274600209,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,GLENCORE,1154.545866383195,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,GUSA NORDESTE,0.0496399176046196,"2015, 2017, 2020",2004-2022
Brazil,Soya beans,2020,HORITA EMPREENDIMENTOS AGRICOLAS,79.48457687418241,"2019, 2020",2004-2022
Brazil,Soya beans,2020,HUMBERG AGRIBRASIL COMERCIO E EXPORTACAO DE GRAOS LTDA,52.40933772059721,"2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,JUPARANA COMERCIAL AGRICOLA,60.76890360952025,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,LOUIS DREYFUS,580.2244073231869,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,MITSUBISHI,119.10088346028861,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2020,MITSUI & CO.,35.96261783676822,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2020,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,157.88628198788697,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,O TELHAR,12.340781903058344,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",2004-2022
Brazil,Soya beans,2020,OLAM,216.70940355852707,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,PROCESSED DOMESTICALLY,3689.1001710833834,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,PRODUZIR AGROPECUARIA- EM RECUPERACAO JUDICIAL,6.10140415780198,"2014, 2015, 2017, 2019, 2020",2004-2022
Brazil,Soya beans,2020,SEARA INDUSTRIA E COMERCIO DE PRODUTOS AGRO PECUARIOS LTDA - EM RECUPERACAO JUDICIAL,168.4463564086122,"2019, 2020",2004-2022
Brazil,Soya beans,2020,"SHANGHAI PENGXIN GROUP CO., LTD.",215.2979474261536,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,SINAGRO PRODUTOS AGROPECUARIOS,11.138429985760052,"2013, 2014, 2015, 2019, 2020",2004-2022
Brazil,Soya beans,2020,SODRUGESTVO AGRONEGOCIOS SA,104.5567654010913,2020,2004-2022
Brazil,Soya beans,2020,TERRA SANTA AGRO,552.2611421936061,"2014, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2020,UNKNOWN,45154.97579035534,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,ADM,1297.8875106728258,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,AFG BRASIL,0.1963224662919918,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2021,AMAGGI,1084.4227122293228,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,BOM JESUS AGROPECUARIA,7.740027291165705,"2013, 2015, 2021",2004-2022
Brazil,Soya beans,2021,BUNGE,4611.765947833094,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,C. VALE,77.32958471821664,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,CARAMURU,0.30095054455723486,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,CARGILL,937.457892038248,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,CHS,129.60614436793315,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.,45.35300138477264,"2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,COFCO,126.28705606665734,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,CUTRALE,5.186600205260363,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,ENGELHART,178.46650475242512,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,GAVILON,117.18939634079143,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,GLENCORE,657.9499487937832,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,HUMBERG AGRIBRASIL COMERCIO E EXPORTACAO DE GRAOS LTDA,34.26322819581658,"2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,JUPARANA COMERCIAL AGRICOLA,158.85040742463988,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,LOUIS DREYFUS,937.948232130534,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,MARUBENI,0.2859545311396189,"2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2021,MITSUI & CO.,0.5973869802026195,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2004-2022
Brazil,Soya beans,2021,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,40.33116929266849,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,OLAM,3.6395687463950104,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,PROCESSED DOMESTICALLY,1301.2438382087873,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,SELECTA,1.3642076728857437,"2015, 2016, 2017, 2018, 2019, 2021",2004-2022
Brazil,Soya beans,2021,"SHANGHAI PENGXIN GROUP CO., LTD.",4.356333726239528,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,SODRUGESTVO,186.9247040373835,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2021,TERRA SANTA AGRO,0.4200136167571374,"2014, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,UNKNOWN,31529.846233762757,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2021,VITERRA BV,125.49231144130067,"2021, 2022",2004-2022
Brazil,Soya beans,2022,ADECOAGRO,1.7129849575308445,"2019, 2020, 2022",2004-2022
Brazil,Soya beans,2022,ADM,586.2626918271675,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,AGRINVEST BRASIL,0.8298266054226466,"2012, 2013, 2014, 2015, 2022",2004-2022
Brazil,Soya beans,2022,AMAGGI,194.23797585644613,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,BUNGE,656.4629087296702,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,C. VALE,0.01067497863195772,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,CARAMURU,0.6043482604137345,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,CARGILL,402.8627916099605,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,CHS,27.760176631738318,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.,19.716205092729954,"2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,COFCO,63.70951949832568,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,CUTRALE,16.879623029624913,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,ENGELHART,89.66916284856231,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,GAVILON,58.029240750549995,"2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,GLENCORE,217.72561569825876,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,HUMBERG AGRIBRASIL COMERCIO E EXPORTACAO DE GRAOS LTDA,16.709320519819354,"2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,JUPARANA COMERCIAL AGRICOLA,86.17025109080865,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,LOUIS DREYFUS,157.69968007416216,"2011, 2012, 2013, 2014, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,MARUBENI,0.0809494287942322,"2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2022,MITSUBISHI,0.04031740503964197,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022",2004-2022
Brazil,Soya beans,2022,NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOL,67.64301571565298,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,OLAM,7.793509284001261,"2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,PROCESSED DOMESTICALLY,215.0412182745644,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,"SHANGHAI PENGXIN GROUP CO., LTD.",0.5713036766498855,"2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,SODRUGESTVO,94.74945141275228,"2014, 2016, 2017, 2018, 2019, 2021, 2022",2004-2022
Brazil,Soya beans,2022,TERRA SANTA AGRO,0.31576945808728285,"2014, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,UNKNOWN,19318.88965922215,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2004-2022
Brazil,Soya beans,2022,VITERRA BV,87.45294092530332,"2021, 2022",2004-2022
Brazil,Sugar cane,2015,ABENGOA BIOENERGIA AGROINDUSTRIA,69.4860106031923,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,ACUCAR E ALCOOL OSWALDO RIBEIRO DE,78.07730017295552,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,ADECOAGRO,85.4502620224244,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,AGROINDUSTRIAL SANTA JULIANA,41.58643528091697,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,ANTONIO RUETTE AGROINDUSTRIAL,2.8859620756056357,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,BP BIOENERGIA,43.78488571905419,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,BUNGE,37.75264910791481,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,CANEX EXPORTACAO LTDA,40.32477059006485,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,CENTRAL ACUCAREIRA SANTO ANTONIO,44.149257949788904,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,CENTRAL ENERGETICA VALE DO SAPUCAI,23.55717746767311,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,CLEALCO ACUCAR E ALCOOL,131.12125106496342,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,COFCO,142.43015852715703,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,COMPANHIA ENERGETICA SAO JOSE,21.00705014729277,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,COOPERATIVA AGRICOLA REGIONAL DE PRODUTORES DE CANA LTD,17.079035818050478,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,"COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E A",530.7820041780733,"2015, 2016",2015-2017
Brazil,Sugar cane,2015,COPERTRADING COMERCIO EXPORTACAO E IMPORTACAO,84.81717515083062,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,COPLASA - ACUCAR E ALCOOL,7.995279983587104,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,CZARNIKOW BRASIL LTDA.,42.51778010894391,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,DA MATA S.A. - ACUCAR E ALCOOL,38.31563591551792,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,E D & F MAN BRASIL S/A.,48.6374638751986,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,GLENCANE BIOENERGIA S.A.,43.41673930074961,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,GUARANI,102.60867257913944,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,LOUIS DREYFUS,248.6878746132116,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,NARDINI AGROINDUSTRIAL,36.61635993806069,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,RAIZEN ARARAQUARA ACUCAR E ALCOOL LTDA,22.630537720807876,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,RAIZEN ENERGIA S.A,486.5328937772611,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,RENUKA DO BRASIL,20.38432243556742,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,S A USINA CORURIPE ACUCAR E ALCOOL,167.5126337610202,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,SAO MARTINHO S/A,201.38744121256707,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,SJC BIOENERGIA,62.879513677613375,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,SUCDEN DO BRASIL LTDA.,126.83588611348874,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,TONON BIOENERGIA,70.71146563571563,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,U.S.A. - USINA SANTO ANGELO,45.35481634844969,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA ACUCAREIRA GUAIRA LIMITADA,32.3143689389295,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA ALTA MOGIANA S/A-ACUCAR E ALCOOL,8.692544979824458,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,114.2291823632456,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA CAETE,54.89009392419972,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA COLOMBO S/A. - ACUCAR E ALCOOL,11.936448100135058,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA CONQUISTA DO PONTAL,66.19459336579654,"2015, 2016, 2017",2015-2017
Brazil,Sugar cane,2015,USINA DE ACUCAR E ALCOOL GOIOERE,15.38346355901206,"2015, 2016, 2017",2015-2017
